データ日時,発電量(kwh),消費量(kwh),売電量(kwh),買電量(kwh)
2025/02/22 00:00,0,0.99,0,1.02
2025/02/22 01:00,0,1.13,0,1.16
2025/02/22 02:00,0,1.29,0,1.32
2025/02/22 03:00,0,1.12,0,1.15
2025/02/22 04:00,0,1.94,0,1.97
2025/02/22 05:00,0,1.13,0,1.16
2025/02/22 06:00,0,1.33,0,1.35
2025/02/22 07:00,0.17,1.3,0,1.15
2025/02/22 08:00,0.63,0.99,0,0.38
2025/02/22 09:00,1.54,2.65,0,1.2
2025/02/22 10:00,2.85,1.57,0.22,0.11
2025/02/22 11:00,7.5,1.14,3.6,0
2025/02/22 12:00,5,0.73,2.01,0
2025/02/22 13:00,6.56,2.07,4.43,0
2025/02/22 14:00,5.52,0.86,4.66,0
2025/02/22 15:00,4.07,2.54,1.54,0
2025/02/22 16:00,0.71,2.35,0.03,0
2025/02/22 17:00,0.05,3.47,0.01,0.21
2025/02/22 18:00,0,4.14,0,4.17
2025/02/22 19:00,0,2.52,0,2.56
2025/02/22 20:00,0,1.15,0,1.18
2025/02/22 21:00,0,0.96,0,1
2025/02/22 22:00,0,0.96,0,1
2025/02/22 23:00,0,1.05,0,1.09
2025/02/23 00:00,0,1.05,0,1.09
2025/02/23 01:00,0,1.1,0,1.13
2025/02/23 02:00,0,1.1,0,1.14
2025/02/23 03:00,0,1.02,0,1.06
2025/02/23 04:00,0,1.17,0,1.21
2025/02/23 05:00,0,0.91,0,0.95
2025/02/23 06:00,0,1.12,0,1.14
2025/02/23 07:00,0.07,1.41,0,1.34
2025/02/23 08:00,0.5,1.03,0,0.55
2025/02/23 09:00,0.99,1.35,0,0.46
2025/02/23 10:00,3.5,1.1,1.33,0.18
2025/02/23 11:00,4.38,0.74,0.96,0
2025/02/23 12:00,3.95,0.58,1.45,0
2025/02/23 13:00,6.19,0.75,5.45,0
2025/02/23 14:00,2.99,0.65,2.34,0
2025/02/23 15:00,2.81,1.31,1.67,0
2025/02/23 16:00,0.49,2.91,0.01,0.01
2025/02/23 17:00,0.03,2.3,0,0
2025/02/23 18:00,0,0.98,0,0.57
2025/02/23 19:00,0,1.12,0,1.15
2025/02/23 20:00,0,1.25,0,1.28
2025/02/23 21:00,0,1.43,0,1.46
2025/02/23 22:00,0,1.09,0,1.11
2025/02/23 23:00,0,1.05,0,1.08
2025/02/24 00:00,0,1.06,0,1.08
2025/02/24 01:00,0,1.11,0,1.13
2025/02/24 02:00,0,1.25,0,1.28
2025/02/24 03:00,0,1.15,0,1.18
2025/02/24 04:00,0,1.19,0,1.22
2025/02/24 05:00,0,1.18,0,1.21
2025/02/24 06:00,0.07,1.16,0,1.1
2025/02/24 07:00,1.39,1.58,0.02,0.6
2025/02/24 08:00,4.32,1.11,1.96,0
2025/02/24 09:00,6.35,1.24,3.23,0
2025/02/24 10:00,7.45,1.59,3.32,0
2025/02/24 11:00,7.76,2.53,4.83,0
2025/02/24 12:00,7.11,1.21,5.91,0
2025/02/24 13:00,2.8,0.8,1.99,0
2025/02/24 14:00,3.81,2.59,1.22,0
2025/02/24 15:00,1.76,2.68,0.02,0
2025/02/24 16:00,0.73,2.4,0.01,0
2025/02/24 17:00,0.02,1.22,0,0.01
2025/02/24 18:00,0,1.76,0.01,0.38
2025/02/24 19:00,0,1.18,0,1.22
2025/02/24 20:00,0,1.38,0,1.42
2025/02/24 21:00,0,2,0,2.04
2025/02/24 22:00,0,0.97,0,1.01
2025/02/24 23:00,0,1.03,0,1.06
2025/02/25 00:00,0,0.93,0,0.97
2025/02/25 01:00,0,0.93,0,0.97
2025/02/25 02:00,0,1.08,0,1.12
2025/02/25 03:00,0,1.22,0,1.25
2025/02/25 04:00,0,1.19,0,1.23
2025/02/25 05:00,0,1.21,0,1.25
2025/02/25 06:00,0.01,2.22,0,2.23
2025/02/25 07:00,0.62,0.92,0,0.43
2025/02/25 08:00,2.13,0.66,0.1,0
